# Fitness: Best, Avg, Worst
-103.345473529789913	-132.411307841109334	-202.411275984128025
-55.2710726123602782	-130.282427670695967	-187.670709677517948
-55.2710726123602782	-121.110989295579841	-182.315985559241398
-55.2710726123602782	-121.893182702196597	-183.3530682942841
-53.3709137392140036	-118.646940794907806	-179.772496391870789
-52.3174474381966874	-106.20706973878444	-186.234180031212048
-52.3174474381966874	-117.274767181774138	-201.457543204183935
-48.8803979686079444	-115.555152707096752	-182.899548040822282
-48.8803979686079444	-117.349044360346895	-168.095840015521588
-48.8803979686079444	-127.463726944341389	-181.235740317242431
-48.8803979686079444	-129.832311499974253	-188.686588229636072
-48.8803979686079444	-124.15378123100416	-195.403929394586186
-48.8803979686079444	-133.666359185910636	-215.243182120425587
-48.8803979686079444	-127.651927844009407	-243.84479651280742
-48.8803979686079444	-126.508558939134232	-185.102452794704305
-48.8803979686079444	-132.238774923664124	-183.269571854460736
-48.8803979686079444	-126.22876392205724	-182.829346689322506
-24.9973531149719541	-110.151209561551951	-208.90392675996145
-24.9973531149719541	-113.443867723631314	-182.356127003070441
-24.9973531149719541	-126.980560669875743	-183.473874119651725
-24.9973531149719541	-121.421820815774666	-212.245007553006729
-24.9973531149719541	-122.39588335867856	-183.930310103095167
-24.9973531149719541	-128.196937219034339	-241.200371857218897
-24.9973531149719541	-127.694361387717606	-287.111149480750441
-24.9973531149719541	-110.711981985010411	-176.555679085076463
-24.9973531149719541	-116.136334802747086	-176.348357885905187
-24.9973531149719541	-133.717292314553191	-219.947378939835232
-24.9973531149719541	-114.704498746812604	-181.3553129009114
-24.9973531149719541	-124.647629916974466	-183.775856429671563
-24.9973531149719541	-128.525111790626568	-264.738499132910874
-24.9973531149719541	-126.815804040709509	-184.374321332456901
-24.9973531149719541	-123.004541866145004	-187.80864371434896
-24.9973531149719541	-123.616907885159392	-282.931198910239289
-24.9973531149719541	-119.746316159637388	-180.706487489040143
-24.9973531149719541	-111.967629263314095	-180.760899643853747
-24.9973531149719541	-121.555504890755074	-180.760899643853747
-24.9973531149719541	-127.37676252883557	-224.64583309394888
-24.9973531149719541	-123.80706538581731	-181.814194495687047
-24.9973531149719541	-121.894265123078853	-188.265172573340834
-24.9973531149719541	-113.221470589353217	-181.677696021443893
-24.9973531149719541	-123.274201103031771	-191.03984907522414
-24.9973531149719541	-117.633577432649048	-192.243104495820148
-24.9973531149719541	-110.979877026215178	-175.255292422369848
-24.9973531149719541	-118.329820302166297	-200.124834902699178
-24.9973531149719541	-119.06366382626544	-182.045079848791545
-24.9973531149719541	-114.056010768005308	-179.859629487546215
-23.3999496791683832	-108.050968688265172	-178.448430119092819
-23.3999496791683832	-121.499056679349636	-219.572985368263289
-23.3999496791683832	-111.780264981736892	-187.571614519273481
-23.3999496791683832	-112.383379454815909	-186.335709259321675
-21.7397336231372478	-108.286450990614497	-185.834443427199403
-21.7397336231372478	-116.677424435553718	-290.712109027607141
-21.7397336231372478	-115.489127930478162	-191.083980440552637
-19.0684332293254535	-109.650469589138041	-182.043914665942964
-19.0684332293254535	-104.07629597568409	-184.426250364186785
-19.0684332293254535	-100.953424586150817	-188.238989824197347
-19.0684332293254535	-115.374638959062835	-257.319876660034311
-19.0684332293254535	-104.629340760769054	-184.667540510989824
-19.0684332293254535	-110.941414441048593	-253.48944009300368
-19.0684332293254535	-119.494614938021883	-281.631900406877776
-19.0684332293254535	-117.274792258853751	-199.397053173101767
-19.0684332293254535	-107.543654973521313	-272.941152616764839
-19.0684332293254535	-102.819073480156334	-180.770860951578072
-19.0684332293254535	-111.923345080549055	-212.986912757528387
-19.0684332293254535	-106.691801223913245	-239.472021158938361
-19.0684332293254535	-98.0352896699214966	-148.376882039380803
-19.0684332293254535	-112.779050054088785	-181.625280771969926
-19.0684332293254535	-107.015410555693407	-155.227906770307243
-19.0684332293254535	-109.727003834929207	-225.215085258621514
-19.0684332293254535	-107.493738205784879	-181.116534997883207
-19.0684332293254535	-106.695741826064264	-186.430414671888002
-19.0684332293254535	-113.037753431539244	-227.664873179902202
-19.0684332293254535	-112.734502460628036	-187.157941858144397
-19.0684332293254535	-108.013761899788804	-175.097126335477554
-19.0684332293254535	-110.571526794647284	-177.932428202287753
-19.0684332293254535	-121.35561939750103	-235.980459853725534
-19.0684332293254535	-118.986459793181837	-183.840010611869531
-19.0684332293254535	-107.282560182495942	-175.517596498624187
